Referee Address,UTM_CAMPAIGN,UTM_CONTENT,UTM_SOURCE,Entry Date
,campaign,content,source,2022-07-17 2:01:10
,campaign,content,source,2022-07-17 2:01:10
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:09
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:08
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:07
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:06
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:05
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:04
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:03
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:02
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:01
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:01:00
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:59
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:58
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:57
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:56
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:55
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:54
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:53
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:52
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:51
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:50
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:49
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:48
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:47
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:46
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:45
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:44
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:43
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:42
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:41
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:40
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:39
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:38
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:37
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:36
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:35
,campaign,content,source,2022-07-17 2:00:34
,campaign,content,source,2022-07-17 2:00:34
,campaign,content,source,2022-07-17 2:00:34
,campaign,content,source,2022-07-17 2:00:34
,campaign,content,source,2022-07-17 2:00:34
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:33
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:32
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:31
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:30
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:29
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:28
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:27
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:26
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:25
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:24
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:23
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:22
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:21
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:20
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:19
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:18
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:17
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:16
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:15
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:14
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:13
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:12
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:11
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:10
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:09
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:08
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:07
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:06
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:05
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:04
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:03
,campaign,content,source,2022-07-17 2:00:02
,campaign,content,source,2022-07-17 2:00:02
,campaign,content,source,2022-07-17 2:00:02
,campaign,content,source,2022-07-17 2:00:02
,campaign,content,source,2022-07-17 2:00:01
,campaign,content,source,2022-07-17 2:00:01
,campaign,content,source,2022-07-17 2:00:01
,campaign,content,source,2022-07-17 2:00:01
,campaign,content,source,2022-07-17 2:00:01
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 2:00:00
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:59
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:58
,campaign,content,source,2022-07-17 1:59:57
